,date,open,high,low,close,volume,change,vwap,changeOverTime
40,2014-04-21,35.6997,35.7175,35.3972,35.5307,22222222,-0.062272,35.597,0.05160860686062699
41,2014-04-22,35.5484,35.7086,35.4328,35.5751,27057271,0.044481,35.5621,0.052922721756888745
42,2014-04-23,35.5751,35.5751,35.1125,35.3082,24602781,-0.266882,35.2929,0.04502323378814338
43,2014-04-24,35.3527,35.5573,34.9613,35.4595,42381594,0.15123499999999998,35.6031,0.04950128747743213
44,2014-04-25,35.842,36.189,35.3616,35.504,56883812,0.044476999999999996,35.7659,0.05081836209192881
45,2014-04-28,35.7086,36.7316,35.6641,36.358000000000004,50610208,0.854015,36.2899,0.07609435581732613
46,2014-04-29,36.5626,36.6427,35.931,36.0377,29637370,-0.320254,36.1634,0.06661437831118483
47,2014-04-30,35.9399,36.0288,35.7352,35.9399,35464148,-0.097854,35.8835,0.06371977387752692
48,2014-05-01,35.7976,35.9043,35.5395,35.584,28791455,-0.355842,35.6463,0.053186136679788214
49,2014-05-02,35.8598,35.8865,35.2816,35.3082,43417914,-0.275777,36.0487,0.04502323378814338
50,2014-05-05,35.157,35.2637,34.9613,35.077,22460928,-0.23129699999999997,35.0815,0.03818036522923016
51,2014-05-06,34.9524,35.0058,34.6499,34.7478,27112373,-0.329151,35.3971,0.028436972800189395
52,2014-05-07,34.8901,35.1481,34.2585,35.0725,41749497,0.324705,34.6929,0.03804717790866306
53,2014-05-08,34.9969,35.4951,34.6677,35.2638,32123032,0.19126400000000002,35.2255,0.043709118891881615
54,2014-05-09,35.1748,35.4506,35.0236,35.1748,29647646,-0.088959,35.1989,0.04107496966288805
55,2014-05-12,35.3527,35.6018,35.2727,35.5573,22787185,0.38252600000000003,35.9117,0.05239589191109003
56,2014-05-13,35.7634,36.283,35.7007,36.2113,27004768,0.653982,36.165,0.07175244916683939
57,2014-05-14,36.1038,36.2382,35.8798,36.0501,18818711,-0.16125799999999998,36.0678,0.066981383372303
58,2014-05-15,35.9157,36.1934,35.3961,35.4767,37793243,-0.573362,35.5648,0.05001035901382194
59,2014-05-16,35.5394,35.6917,35.1811,35.6828,29868272,0.20605300000000001,35.4724,0.05611033829579428
60,2014-05-19,35.4857,35.6738,35.3513,35.6111,24537438,-0.071672,35.5477,0.05398822032142545
61,2014-05-20,35.5484,35.7813,35.3513,35.5484,21322341,-0.062712,35.5228,0.05213247698819078
62,2014-05-21,35.6559,36.1486,35.602,36.1486,22399392,0.60024,36.005,0.06989670583360473
63,2014-05-22,36.0949,36.1486,35.7007,35.9246,20202485,-0.22397199999999998,35.8909,0.06326693698759875
64,2014-05-23,36.1665,36.1665,35.8351,35.9426,18020866,0.017921,35.9601,0.06379968626986711
65,2014-05-27,36.068000000000005,36.068000000000005,35.6648,36.0053,26161164,0.062711,35.8667,0.06565542960310176
66,2014-05-28,35.9605,36.0053,35.6738,35.844,25711565,-0.16125899999999999,35.8323,0.060881404090330674
67,2014-05-29,35.9694,36.1486,35.7544,36.1396,19893872,0.295638,35.9461,0.06963033119247056
68,2014-05-30,36.2382,36.7041,36.059,36.6772,34575579,0.5375270000000001,36.9398,0.08554177642288455
69,2014-06-02,36.6861,36.8116,36.4442,36.5428,18504300,-0.134382,36.6067,0.08156391511528105
70,2014-06-03,36.3726,36.4442,36.059,36.0949,18071096,-0.44793599999999995,36.1765,0.06830733714150422
71,2014-06-04,36.0232,36.1665,35.7096,36.1217,23210341,0.026876,35.9979,0.06910054162843693
72,2014-06-05,36.3636,36.9549,36.1934,36.9191,31865213,0.79733,36.7396,0.09270133483292396
73,2014-06-06,37.1609,37.3222,36.9459,37.1609,24060542,0.241885,37.1305,0.09985793352472842
74,2014-06-09,37.0803,37.1609,36.7488,36.9728,15019425,-0.188133,36.9413,0.09429070352502444
75,2014-06-10,36.7578,36.8743,36.6055,36.8295,15117689,-0.143342,36.7816,0.09004942729452169
76,2014-06-11,36.6682,36.7936,36.5204,36.6055,18039990,-0.223969,57.7307,0.0834196584485157
77,2014-06-12,36.5607,36.6234,36.0949,36.3547,29823030,-0.250844,36.3032,0.07599668511557706
78,2014-06-13,36.8205,37.2371,36.6055,36.937,26310697,0.5823189999999999,36.9528,0.09323112439695737
79,2014-06-16,36.7668,37.2774,36.7668,37.1789,24205297,0.241889,37.126999999999995,0.10039068280699676
80,2014-06-17,36.9907,37.5462,36.1352,37.3401,22518630,0.16125499999999998,37.3458,0.10516174860153316
81,2014-06-18,37.2729,37.3939,36.8922,37.3132,27097228,-0.026875,37.0941,0.10436558439636556
82,2014-06-19,37.2416,37.4208,37.0267,37.1878,19837767,-0.125422,37.1962,0.10065409772989622
83,2014-06-20,37.1296,37.4745,37.0714,37.3401,47765407,0.15229700000000002,37.3893,0.10516174860153316
84,2014-06-23,37.3849,37.6268,37.3491,37.6178,18743905,0.277723,38.1392,0.11338088613963962
85,2014-06-24,37.4745,37.573,37.2326,37.3984,26518274,-0.219491,37.3847,0.10688726433243566
86,2014-06-25,37.358000000000004,37.6716,37.143,37.6537,20051576,0.255326,37.5,0.1144434249859414
87,2014-06-26,37.5641,37.573,37.1162,37.376,23604409,-0.27772399999999997,37.2937,0.10622428744783492
88,2014-06-27,37.2774,37.8866,37.1878,37.8508,74641945,0.474814,42.2767,0.12027702962677955
89,2014-06-30,37.7791,37.8149,37.358000000000004,37.358000000000004,30805472,-0.49273,37.6154,0.10569153816556658
90,2014-07-01,37.5014,37.7612,37.3491,37.5103,26922597,0.152299,37.5687,0.11019918903720373
91,2014-07-02,37.3849,37.5372,37.2057,37.5372,20208526,0.026876999999999998,37.3846,0.11099535324237132
92,2014-07-03,37.5462,37.6178,37.2326,37.4476,15969310,-0.089589,37.4173,0.10834344570396906
93,2014-07-07,37.4028,37.7343,37.367,37.6178,21953619,0.170218,37.7115,0.11338088613963962
94,2014-07-08,37.5103,37.6268,37.2774,37.4297,31218208,-0.188133,37.4741,0.10781365613993542
95,2014-07-09,37.6089,37.6178,37.2057,37.3312,18445910,-0.098551,37.3503,0.10489833367863392
96,2014-07-10,37.0624,37.6268,36.7757,37.3446,21856832,0.013438999999999998,37.3484,0.10529493592210024
97,2014-07-11,37.358000000000004,37.7074,37.1609,37.7074,24087374,0.362831,37.503,0.11603279367804188
98,2014-07-14,37.8239,38.0299,37.6626,37.7522,21882943,0.044797000000000003,37.8518,0.11735874744724313
99,2014-07-15,37.9224,38.0479,37.6537,38.0299,28758961,0.277721,37.8896,0.12557788498534936
100,2014-07-16,38.0837,39.6963,38.0568,39.4902,63322372,1.4603,39.097,0.16879865036848501
101,2014-07-17,40.7176,40.9505,39.6425,39.8934,82180263,0.403144,40.2237,0.1807322342912955
102,2014-07-18,40.0009,40.1711,39.6425,40.0367,43407490,0.143343,39.9101,0.18497351052179845
103,2014-07-21,39.9202,40.4578,39.6156,40.1666,37604378,0.129903,40.0855,0.18881818450883486
104,2014-07-22,40.3144,40.4488,39.9471,40.1621,43095820,-0.004482,40.2062,0.18868499718826776
105,2014-07-23,40.7176,40.7176,39.974000000000004,40.198,52363948,0.035833,40.3518,0.1897475360345696
106,2014-07-24,40.2517,40.3144,39.7052,39.7769,30725348,-0.421062,39.9057,0.17728416254772542
107,2014-07-25,39.6873,40.0098,39.6873,39.8665,26737724,0.08959199999999999,39.8536,0.17993607008612789
108,2014-07-28,39.7411,39.8755,39.3558,39.3917,29687677,-0.47481599999999996,39.5731,0.16588332790718327
109,2014-07-29,39.3379,39.4992,39.096,39.3155,27764099,-0.076152,39.3471,0.16362802261224735
110,2014-07-30,39.4813,39.5081,38.7825,39.0409,31925735,-0.274584,38.9804,0.15550063633942054
111,2014-07-31,38.8631,39.1408,38.5943,38.666,31540882,-0.37492600000000004,38.8219,0.1444046526770651
112,2014-08-01,38.7108,38.7466,38.1643,38.3973,31171094,-0.268762,38.4668,0.136451889780093
113,2014-08-04,38.4958,38.9437,38.3525,38.8542,34277387,0.45689799999999997,38.696999999999996,0.149974842395004
114,2014-08-05,38.8004,38.9348,38.3704,38.5943,26267500,-0.259805,38.5828,0.14228253470269625
115,2014-08-06,38.2898,38.675,37.8149,38.2898,24633966,-0.304596,38.3711,0.1332701926776571
116,2014-08-07,38.3793,38.9258,38.2091,38.7287,30315183,0.43897700000000006,38.7077,0.14626039601029994
117,2014-08-08,38.7287,38.8049,38.442,38.7019,28943024,-0.026876,38.6353,0.14546719152336707
118,2014-08-11,38.7556,38.9258,38.5406,38.7019,20351600,0.0,38.701,0.14546719152336707
119,2014-08-12,38.5585,39.0512,38.5227,38.9885,21433589,0.286682,38.885999999999996,0.15394974398437278
120,2014-08-13,39.1319,39.5798,38.9885,39.4902,22851136,0.501689,39.3389,0.16879865036848501
121,2014-08-14,39.4902,39.7921,39.4275,39.6604,19313194,0.170216,39.6132,0.17383609080415555
122,2014-08-15,39.9382,40.2204,39.7769,40.1263,41611308,0.46585699999999997,39.9973,0.18762541806020072
123,2014-08-18,40.2607,40.413000000000004,40.0278,40.413000000000004,26895359,0.28668000000000005,40.2702,0.19611093023944115
124,2014-08-19,40.5392,40.8727,40.413000000000004,40.8637,28139494,0.45073500000000005,40.6784,0.20945038032379326
125,2014-08-20,40.8727,40.9268,40.4761,40.5212,24770487,-0.342562,40.6146,0.19931334536952086
126,2014-08-21,40.422,40.7916,40.413000000000004,40.7645,22285502,0.24339699999999997,40.6856,0.2065143398348477
127,2014-08-22,40.8817,40.9899,40.6293,40.7014,18294741,-0.063101,40.773,0.20464675762867374
128,2014-08-25,40.9268,40.9629,40.6023,40.7195,16909999,0.018027,40.7746,0.20518246662917686
129,2014-08-26,40.8457,40.9223,40.5121,40.5707,14877669,-0.14874,40.6494,0.2007784058957588
130,2014-08-27,40.4761,40.5662,40.3499,40.449,21287931,-0.121698,40.4372,0.19717642880397784
131,2014-08-28,40.3409,40.5482,40.2147,40.4581,17657643,0.009015,40.3868,0.19744576316334692
132,2014-08-29,40.6474,40.9629,40.4355,40.9539,21608625,0.49580799999999997,40.7593,0.21212004617160446
133,2014-09-02,40.9539,40.9809,40.431,40.6474,22976775,-0.306501,40.5688,0.20304850978186872
134,2014-09-03,40.1425,40.6654,40.1425,40.5302,33689341,-0.11719,40.4934,0.19957972001065505
135,2014-09-04,40.3318,40.8096,40.3138,40.8006,26478082,0.27044,40.6739,0.2075827981176193
136,2014-09-05,40.6654,41.4046,40.6654,41.3866,36939360,0.585958,41.1317,0.22492674697368814
137,2014-09-08,41.4857,42.1889,41.4587,41.8914,45736730,0.504825,41.9047,0.23986740462307984
138,2014-09-09,41.8914,42.3421,41.8463,42.1528,40302386,0.261425,42.1236,0.24760410808890995
139,2014-09-10,42.207,42.3151,41.7201,42.2249,27304409,0.072118,42.1555,0.2497380649362181
140,2014-09-11,42.1348,42.3692,41.8914,42.3692,29216560,0.144238,42.0896,0.2540089383490692
141,2014-09-12,42.288000000000004,42.3872,42.0086,42.0942,38247122,-0.27495,42.1086,0.2458697132033031
142,2014-09-15,41.9545,42.1077,41.5578,41.6841,37667644,-0.41017,41.7227,0.2337319087222897
143,2014-09-16,41.8193,42.2339,41.7291,42.1528,27910571,0.468764,42.0268,0.24760410808890995
144,2014-09-17,41.7021,42.0897,41.675,41.9365,38311924,-0.21635300000000002,41.9238,0.24120223754698564
145,2014-09-18,41.9996,42.2159,41.8824,42.0807,35556632,0.144234,42.0468,0.24547015124160185
146,2014-09-19,42.1979,42.883,42.0086,42.8379,202526536,0.757239,42.6119,0.26788113771568944
147,2014-09-22,42.6396,42.7117,42.3511,42.4233,38686091,-0.414679,42.4836,0.25561014591410897
148,2014-09-23,42.2339,42.3511,41.8914,41.9725,33431078,-0.450737,42.1282,0.2422677361115221
149,2014-09-24,42.0356,42.4683,41.7742,42.4413,26582713,0.468768,42.1955,0.2561428951963773
150,2014-09-25,42.261,42.4503,41.4947,41.5038,33077385,-0.9375319999999999,41.772,0.2283955367449019
151,2014-09-26,41.4046,42.0266,41.2513,41.8373,27078764,0.333544,41.7105,0.2382661970580401
152,2014-09-29,41.4497,41.9725,41.2513,41.8643,26090980,0.027045999999999997,41.7142,0.2390653209814426
153,2014-09-30,41.8012,41.8971,41.4767,41.7922,33033086,-0.072119,41.7212,0.2369313641341345
154,2014-10-01,41.7111,41.9455,41.328,41.3775,38088355,-0.414677,41.56100000000001,0.2246574126143191
155,2014-10-02,41.3144,41.5578,41.1432,41.2513,25119508,-0.12620499999999998,41.3452,0.22092224820197126
156,2014-10-03,41.4497,41.7381,41.1161,41.5488,32453273,0.29748600000000003,41.4866,0.22972740995057275
157,2014-10-06,41.5759,41.7381,41.3955,41.5488,20603960,0.0,41.5823,0.22972740995057275
158,2014-10-07,41.3415,41.4046,40.9448,41.044,25724544,-0.5048239999999999,41.1569,0.21478675230118088
159,2014-10-08,40.9989,42.27,40.8727,42.1708,33030972,1.1268,41.7595,0.2481368573711783
160,2014-10-09,41.9184,42.1889,41.2333,41.3325,34426595,-0.838367,41.5824,0.22332553940864844
161,2014-10-10,41.1071,41.5759,39.6197,39.6918,51978146,-1.6407,40.4132,0.17476544232989025
162,2014-10-13,39.5025,40.1696,39.205,39.3492,37100207,-0.34255599999999997,39.6526,0.16462544765738316
163,2014-10-14,39.5476,40.0073,39.2681,39.4214,38120558,0.072116,39.5909,0.16676236422292595
164,2014-10-15,38.7633,39.1149,37.952,38.9616,60220961,-0.459751,38.5409,0.15315357977920496
165,2014-10-16,38.3396,38.8354,38.0601,38.5289,49040989,-0.43270299999999995,38.4636,0.14034687897712142
166,2014-10-17,38.9436,39.6062,38.574,39.3312,40683346,0.802309,39.1896,0.1640926983751148
167,2014-10-20,38.8174,39.791,38.592,39.7369,34530887,0.405661,39.3886,0.17610027525379582
168,2014-10-21,39.9893,40.5437,39.836,40.4581,36433824,0.721178,40.3172,0.19744576316334692
169,2014-10-22,40.5662,40.6293,39.8676,40.0073,33579817,-0.450738,40.1699,0.1841033533607601
170,2014-10-23,40.2237,40.9674,40.1425,40.5843,45451869,0.576944,40.5285,0.2011809275756948
171,2014-10-24,42.2159,42.278999999999996,40.7285,41.5849,61081039,1.0006,41.3591,0.2307958682333441
172,2014-10-27,41.2063,41.5578,41.2063,41.3866,30371308,-0.198324,41.3893,0.22492674697368814
173,2014-10-28,41.3415,41.9184,41.2604,41.9094,29049750,0.5228550000000001,41.6125,0.2404001539053482
174,2014-10-29,41.8643,42.0987,41.7742,42.0266,30283622,0.11719,41.941,0.2438689436765621
175,2014-10-30,41.7562,41.7562,41.2604,41.5128,30073873,-0.513839,41.4923,0.22866191138603606
176,2014-10-31,42.3151,42.3421,41.9004,42.3241,35849656,0.811325,42.196000000000005,0.2526741054251636
177,2014-11-03,42.27,42.7838,42.1258,42.7658,23130397,0.44172100000000003,42.6146,0.2657471808683813
178,2014-11-04,42.6405,43.0272,42.5945,42.883,21530813,0.117191,42.8358,0.26921597063959524
179,2014-11-05,43.0903,43.1805,42.6036,43.1444,22449594,0.26142600000000005,42.9743,0.2769526741054251
180,2014-11-06,43.1444,44.0459,43.0813,43.9017,33037841,0.757236,43.6745,0.29936662029774763
181,2014-11-07,44.1,44.1,43.5322,43.8836,28000598,-0.018029,43.7367,0.2988309112972446
182,2014-11-10,43.8566,44.3073,43.7665,44.073,36370067,0.189309,44.034,0.3044366176340013
183,2014-11-11,44.0369,44.108999999999995,43.8521,44.0549,23445239,-0.018027,44.0024,0.3039009086334982
184,2014-11-12,43.7755,44.1,43.7394,43.9738,22722123,-0.081134,43.9856,0.3015005771450557
185,2014-11-13,44.0008,44.7536,43.9062,44.722,26210433,0.748224,44.5082,0.32364518897800937
186,2014-11-14,44.8392,45.1142,44.5237,44.695,29081657,-0.027048000000000003,44.7863,0.32284606505460683
187,2014-11-17,44.5417,44.8077,44.2983,44.5868,30318648,-0.108176,44.5554,0.31964364992452715
188,2014-11-18,44.5687,44.7456,44.1786,44.2149,23996457,-0.37192,44.3769,0.3086364578092166
189,2014-11-19,44.1423,44.2284,43.4801,43.7431,26177450,-0.47172299999999995,43.7106,0.2946725071773167
190,2014-11-20,43.5436,44.1786,43.4256,44.1786,21510587,0.435435,43.8979,0.30756208008997554
191,2014-11-21,44.4689,44.4961,43.1535,43.5254,42884795,-0.653155,43.7529,0.2882292005801048
192,2014-11-24,43.5345,43.5436,42.9902,43.1716,35434245,-0.35378699999999996,43.2594,0.2777577174652973
193,2014-11-25,43.2351,43.5164,43.0446,43.0628,28007993,-0.10886099999999999,43.2428,0.2745375440258089
194,2014-11-26,43.0809,43.5345,42.8904,43.3168,27164877,0.25400700000000004,43.2288,0.2820552283422619
195,2014-11-28,43.4982,43.7205,43.1898,43.3712,21534426,0.054429,43.4808,0.2836653150620062
196,2014-12-01,43.4347,44.2512,43.2805,44.106,31191575,0.734794,43.9642,0.3054133246514933
197,2014-12-02,44.3056,44.4961,43.725,43.9609,25773478,-0.14514200000000002,44.0052,0.3011187734927636
198,2014-12-03,43.9427,43.9972,43.3667,43.6161,23534752,-0.344722,43.688,0.29091366501909033
199,2014-12-04,43.8974,44.5052,43.725,44.3056,30345132,0.6894399999999999,44.3024,0.311320922248202
200,2014-12-05,44.2874,44.4235,43.8883,43.9246,27313449,-0.381006,44.0456,0.3000443957735223
201,2014-12-08,43.7794,43.8611,43.0401,43.2669,26663107,-0.6576890000000001,43.4214,0.28057832894308465
202,2014-12-09,42.7362,43.471000000000004,42.6818,43.1716,24330506,-0.09525,43.1429,0.2777577174652973
203,2014-12-10,43.1626,43.2351,42.3644,42.5457,30431788,-0.6259399999999999,42.7074,0.2592328410335336
204,2014-12-11,42.708999999999996,43.3077,42.3461,42.7906,29061918,0.24493099999999998,42.9002,0.2664811909906177
205,2014-12-12,42.4368,43.2986,42.3371,42.5911,34248371,-0.199574,42.8527,0.2605765531121437
206,2014-12-15,42.8178,43.2442,42.2282,42.3371,29247761,-0.254006,42.5841,0.2530588687956907
207,2014-12-16,41.6385,42.0377,40.94,40.9672,47801392,-1.3698,41.4552,0.21251368869683604
208,2014-12-17,40.8675,41.6794,40.7314,41.4934,34970865,0.526151,41.2513,0.2280877260484803
209,2014-12-18,42.2554,43.1081,42.0364,43.1081,40105550,1.6147,42.7584,0.2758782963861841
210,2014-12-19,43.2079,43.6343,42.7906,43.2351,64551182,0.127001,43.2272,0.2796371385444107
211,2014-12-22,43.343999999999994,43.6524,43.2805,43.5254,26565984,0.290288,43.4853,0.2882292005801048
212,2014-12-23,43.8792,44.2693,43.6615,43.9518,23656529,0.42636899999999994,44.042,0.3008494391333945
213,2014-12-24,44.1242,44.1242,43.6161,43.6706,11442790,-0.28121999999999997,43.7494,0.2925267114570693
214,2014-12-26,43.9155,43.9155,43.3803,43.4347,13197817,-0.23586500000000002,43.5076,0.28554473614111936
215,2014-12-29,43.2714,43.343999999999994,42.8723,43.0446,14439518,-0.39007800000000004,43.0434,0.2739988753070709
216,2014-12-30,43.0356,43.1989,42.4913,42.6546,16384692,-0.390077,42.7807,0.2624559741912571
217,2014-12-31,42.3915,43.0356,42.1375,42.1375,21552450,-0.517079,42.4429,0.247151271198982
218,2015-01-02,42.328,43.0174,42.2191,42.4187,27913852,0.28121999999999997,42.4978,0.25547399887530714
219,2015-01-05,42.0649,42.3915,41.956,42.0241,39673865,-0.394613,42.0975,0.2437949507206913
220,2015-01-06,42.074,42.4087,41.312,41.4118,36447854,-0.612332,41.7867,0.22567259596886374
221,2015-01-07,41.7111,42.1466,41.2666,41.9379,29114061,0.526151,41.8006,0.2412436736022731
222,2015-01-08,42.4096,43.3167,42.3824,43.1716,29645202,1.2337,43.0683,0.2777577174652973
223,2015-01-09,43.1898,43.3803,42.5457,42.8088,23944181,-0.362865,42.9227,0.2670198597093557
224,2015-01-12,43.0174,43.1263,42.0558,42.2736,23651887,-0.535223,42.3659,0.25117944771657746
225,2015-01-13,42.6092,43.4619,41.7837,42.0513,35270601,-0.222254,42.6152,0.2445999940805635
226,2015-01-14,41.693000000000005,41.946999999999996,41.3845,41.6884,29719580,-0.362863,41.6811,0.23385917660638714
227,2015-01-15,41.9288,42.074,41.193999999999996,41.2575,32750779,-0.4309,41.4326,0.2211057507325303
228,2015-01-16,41.1033,41.9833,40.9763,41.946999999999996,35695289,0.689439,41.5809,0.24151300796164216
229,2015-01-20,42.0014,42.3189,41.3392,42.083,36161860,0.136074,41.8924,0.24553822476100276
230,2015-01-21,41.6748,41.8563,41.2575,41.6567,39081143,-0.426363,41.5731,0.2329209459259479
231,2015-01-22,42.074,42.7589,41.8018,42.7543,35898035,1.0977,42.3772,0.2654068132713766
232,2015-01-23,42.963,42.9902,42.455,42.7997,26211594,0.045357999999999996,42.7401,0.2667505253499868
233,2015-01-26,42.6364,42.7579,41.9469,42.6455,42525530,-0.15421300000000002,42.3827,0.262186639831888
234,2015-01-27,38.9624,39.1892,38.1959,38.6994,169163953,-3.9461,38.6709,0.14539319856749633
235,2015-01-28,38.7719,38.8173,37.3386,37.3658,84507078,-1.3335,38.0784,0.10592239618788296
236,2015-01-29,37.13,38.2095,37.003,38.1097,63585273,0.74387,37.5681,0.12793974013673892
237,2015-01-30,37.6924,37.7196,36.6038,36.6492,78004944,-1.4605,37.046,0.08471305531713386
238,2015-02-02,36.8215,37.5291,36.495,37.4475,50352532,0.7983,36.9998,0.10834048598573412
239,2015-02-03,37.765,38.0371,37.2343,37.7378,52082448,0.29029,37.5143,0.1169325480214284
240,2015-02-04,38.0462,38.2911,37.52,37.9555,41614812,0.217717,37.8969,0.12337585461864035
241,2015-02-05,38.3002,38.6812,37.9691,38.5088,36548168,0.553366,38.4402,0.1397519756119218
242,2015-02-06,38.7175,38.8173,38.2367,38.4726,34616554,-0.036284,38.4999,0.13868055761091547
243,2015-02-09,38.3183,38.7719,38.2911,38.4272,31381061,-0.045360000000000004,38.5176,0.13733684553230532
244,2015-02-10,38.7719,38.7991,38.2639,38.6449,29670676,0.217717,38.5874,0.1437801521295173
245,2015-02-11,38.6903,38.6903,38.2911,38.4453,38262509,-0.199573,38.4423,0.1378725545328086
246,2015-02-12,38.6994,39.0894,38.5633,39.0894,33268831,0.6440819999999999,38.8801,0.15693609968331013
247,2015-02-13,39.3525,39.797,39.1439,39.797,40264887,0.707583,39.4781,0.17787906591292504
248,2015-02-17,40.1716,40.199,39.459,39.8153,33695749,0.01826,39.6746,0.17842069434989793
249,2015-02-18,39.8609,39.9249,39.6417,39.7696,27111657,-0.045681,39.7729,0.17706810311658325
250,2015-02-19,39.4498,39.7662,39.3311,39.7422,27603420,-0.027408,39.5999,0.17625714032024145
251,2015-02-20,39.7513,40.0894,39.5503,40.0665,29721133,0.324332,39.8694,0.18585550655577585
252,2015-02-23,39.9249,40.3726,39.8792,40.336,32518754,0.269515,40.1674,0.19383194719862668
253,2015-02-24,40.336,40.4731,40.1259,40.2812,25271747,-0.054816,40.301,0.1922100216059431
254,2015-02-25,40.1533,40.2812,40.0163,40.1899,29759820,-0.091362,40.1476,0.18950779885754884
255,2015-02-26,40.1899,40.4091,40.0985,40.2492,28957329,0.059387,40.2359,0.19126291177079952
256,2015-02-27,40.3178,40.3817,39.8884,40.0619,33807740,-0.18729300000000002,40.0392,0.18571935951697405
257,2015-03-02,39.8975,40.3726,39.7879,40.0894,31924049,0.027408999999999996,40.0916,0.18653328203155056
258,2015-03-03,39.797,40.0391,39.3676,39.5412,31748648,-0.548168,39.5837,0.1703081066682453
259,2015-03-04,39.2945,39.4772,39.1757,39.3356,25748692,-0.20556100000000002,39.3297,0.16422292597744698
260,2015-03-05,39.3493,39.5046,39.1209,39.3859,23193541,0.050246,39.3824,0.16571166424956346
261,2015-03-06,39.2854,39.3859,38.5088,38.7007,36248785,-0.685211,38.7991,0.14543167490454906
262,2015-03-09,38.5453,39.3996,38.5453,39.1483,32107957,0.44767299999999993,39.021,0.1586793737236215
263,2015-03-10,38.6915,39.0204,38.3992,38.3992,39159730,-0.749165,38.604,0.13650812442655466
264,2015-03-11,38.655,38.7098,38.2256,38.3535,32215314,-0.045681,38.4162,0.13515553319323995
265,2015-03-12,37.7596,38.052,37.3302,37.4764,59992502,-0.877066,37.6386,0.10919584455559828
266,2015-03-13,37.1841,37.8875,37.1018,37.8053,58007705,0.3289,37.4597,0.1189303578299347
267,2015-03-16,37.8875,38.0429,37.714,37.9698,35273452,0.16445,37.8795,0.12379909432622015
268,2015-03-17,37.7962,38.2164,37.5952,38.0931,31673448,0.12333800000000002,37.9226,0.12744842690975822
269,2015-03-18,37.851,39.1301,37.7596,38.8286,44194771,0.735459,38.5758,0.1492171545268891
270,2015-03-19,38.6093,38.9108,38.5728,38.6321,33879066,-0.196425,38.7334,0.14340130819545985
271,2015-03-20,38.8834,39.2671,38.8194,39.1757,71904529,0.5435989999999999,39.0821,0.1594903365199633
272,2015-03-23,39.1757,39.4041,39.0844,39.1529,26246086,-0.02284,39.2445,0.15881552076242353
273,2015-03-24,39.0844,39.4407,39.056999999999995,39.194,25513252,0.041111,39.3021,0.16003196495693622
274,2015-03-25,39.2123,39.2169,37.8601,37.8784,43469907,-1.3156,38.2595,0.12109391185959098
275,2015-03-26,37.6591,38.0155,37.3851,37.65,37495627,-0.22840100000000002,37.6984,0.11433391541125285
276,2015-03-27,37.5678,37.851,37.3028,37.4307,34401398,-0.21926700000000002,37.4586,0.1078432533222838
277,2015-03-30,37.5495,37.9515,37.3759,37.4216,35049662,-0.009137000000000001,37.6163,0.1075739189629147
278,2015-03-31,37.2572,37.4856,37.0379,37.143,34887219,-0.278652,37.2174,0.099328143960695
279,2015-04-01,37.0927,37.2389,36.8278,37.2023,36865322,0.059385,37.0901,0.10108325687394566
280,2015-04-02,37.1475,37.2206,36.6542,36.8095,37487476,-0.392854,36.8469,0.08945748364755678
281,2015-04-06,36.8552,38.1708,36.709,37.9561,39223692,1.1466,37.6841,0.12339361292804925
282,2015-04-07,38.0155,38.2895,37.7414,37.9424,28809375,-0.013703,38.0717,0.12298813152987835
283,2015-04-08,37.8784,38.0885,37.4947,37.8419,24753438,-0.1005,37.7631,0.12001361470388028
284,2015-04-09,37.6866,38.0246,37.6866,37.8967,25723861,0.054817,37.8971,0.12163554029656387
285,2015-04-10,38.0337,38.3261,37.8327,38.1159,28022002,0.21926700000000002,38.1264,0.1281232426672982
286,2015-04-13,37.8236,38.4266,37.8145,38.1525,30276692,0.036544,38.1926,0.1292064995412438
287,2015-04-14,38.189,38.3992,37.8145,38.052,24244382,-0.100498,38.0202,0.12623198271524552
288,2015-04-15,38.1525,38.792,38.0794,38.6047,27343581,0.5527380000000001,38.4933,0.14259034539911808
289,2015-04-16,38.3261,38.6824,38.2073,38.5179,22509652,-0.086793,38.4745,0.1400213099712907
290,2015-04-17,38.0703,38.1342,37.6043,38.02,42387608,-0.497921,37.8945,0.12528487288010193
291,2015-04-20,38.1251,39.4407,38.0794,39.1986,46057733,1.1786,39.0549,0.16016811199573802
292,2015-04-21,39.2854,39.4224,38.856,38.9519,26013844,-0.24667199999999997,39.0458,0.1528664871104272
293,2015-04-22,38.9839,39.4041,38.8742,39.2717,25064273,0.319763,39.2327,0.1623316660253945
294,2015-04-23,39.1849,39.8427,39.1027,39.596,46309530,0.324333,39.5402,0.17193003226092868
295,2015-04-24,41.7156,43.9813,41.7064,43.7347,130933665,4.1387,42.9689,0.29442389084559145
296,2015-04-27,43.15,43.9722,43.1408,43.8808,59248172,0.146177,43.6304,0.2987480391866695
297,2015-04-28,43.6524,44.9589,43.5794,44.9087,60730778,1.0278,44.6557,0.3291709829224259
298,2015-04-29,44.5112,45.0503,44.3102,44.8219,47804562,-0.086793,44.6745,0.3266019474945985
299,2015-04-30,44.493,45.2604,44.4016,44.4382,64725457,-0.38371900000000003,44.7252,0.3152455086275788
300,2015-05-01,44.3833,44.6529,44.2189,44.4519,38937336,0.013705000000000002,44.4497,0.31565099002574964
